,Meltpond_index,Latitude,Longtitude,b08_NIR,b04_red,b03_green,b02_blue,Depth[m],Time_sentinel,Time_ICESat,b08_NIR_left_neighbor,b04_red_left_neighbor,b03_green_left_neighbor,b02_blue_left_neighbor,b08_NIR_right_neighbor,b04_red_right_neighbor,b03_green_right_neighbor,b02_blue_right_neighbor
103,4.0,81.92791035243847,-16.555706595428237,1306.0,3580.0,5804.0,6404.0,-0.6745599706578829,2021-07-06 16:29:01,2021-07-06 16:08:15,1474.0,3884.0,6080.0,6528.0,1226.0,3504.0,5876.0,6416.0
104,4.0,81.92799966709572,-16.555657654505474,1226.0,3504.0,5876.0,6416.0,-0.7252903249569214,2021-07-06 16:29:01,2021-07-06 16:08:15,1306.0,3580.0,5804.0,6404.0,1176.0,3126.0,5604.0,6252.0
105,4.0,81.92809585437121,-16.556244700967838,1176.0,3126.0,5604.0,6252.0,-0.816688692001342,2021-07-06 16:29:01,2021-07-06 16:08:15,1226.0,3504.0,5876.0,6416.0,1182.0,3094.0,5560.0,6308.0
106,4.0,81.92818516909284,-16.55619576481939,1182.0,3094.0,5560.0,6308.0,-0.7768035962339239,2021-07-06 16:29:01,2021-07-06 16:08:15,1176.0,3126.0,5604.0,6252.0,1170.0,2876.0,5372.0,6140.0
107,4.0,81.92827448380811,-16.55614682758449,1170.0,2876.0,5372.0,6140.0,-0.8562910351916612,2021-07-06 16:29:01,2021-07-06 16:08:15,1182.0,3094.0,5560.0,6308.0,1170.0,2758.0,5220.0,5992.0
108,4.0,81.9283706703913,-16.556733899663982,1170.0,2758.0,5220.0,5992.0,-0.7858158233431014,2021-07-06 16:29:01,2021-07-06 16:08:15,1170.0,2876.0,5372.0,6140.0,1180.0,2864.0,5352.0,6160.0
109,4.0,81.92845998517095,-16.55668496720399,1180.0,2864.0,5352.0,6160.0,-0.742809207073621,2021-07-06 16:29:01,2021-07-06 16:08:15,1170.0,2758.0,5220.0,5992.0,1161.0,2982.0,5524.0,6112.0
110,4.0,81.92854929994431,-16.556636033657515,1161.0,2982.0,5524.0,6112.0,-0.7175741194156344,2021-07-06 16:29:01,2021-07-06 16:08:15,1180.0,2864.0,5352.0,6160.0,1158.0,3174.0,5748.0,6536.0
111,4.0,81.9286454858351,-16.55722313135622,1158.0,3174.0,5748.0,6536.0,-0.7515199161792884,2021-07-06 16:29:01,2021-07-06 16:08:15,1161.0,2982.0,5524.0,6112.0,1171.0,3210.0,5628.0,6360.0
112,4.0,81.92873480067283,-16.557174202585262,1171.0,3210.0,5628.0,6360.0,-0.6601103425252943,2021-07-06 16:29:01,2021-07-06 16:08:15,1158.0,3174.0,5748.0,6536.0,1231.0,3314.0,5708.0,6284.0
113,4.0,81.92882411550423,-16.557125272727877,1231.0,3314.0,5708.0,6284.0,-0.658402633961549,2021-07-06 16:29:01,2021-07-06 16:08:15,1171.0,3210.0,5628.0,6360.0,1254.0,3464.0,6004.0,6724.0
114,4.0,81.9289203007026,-16.557712396047858,1254.0,3464.0,6004.0,6724.0,-0.6106020114929943,2021-07-06 16:29:01,2021-07-06 16:08:15,1231.0,3314.0,5708.0,6284.0,1299.0,3932.0,6416.0,7112.0
115,4.0,81.92900961559837,-16.557663470966546,1299.0,3932.0,6416.0,7112.0,-0.5510062095821989,2021-07-06 16:29:01,2021-07-06 16:08:15,1254.0,3464.0,6004.0,6724.0,1528.0,4384.0,6816.0,7368.0
116,4.0,81.92909893048784,-16.55761454479891,1528.0,4384.0,6816.0,7368.0,-0.5274564185158416,2021-07-06 16:29:01,2021-07-06 16:08:15,1299.0,3932.0,6416.0,7112.0,1316.0,3834.0,6036.0,6556.0
117,4.0,81.92919511499372,-16.55820169374218,1316.0,3834.0,6036.0,6556.0,-0.5427887142085274,2021-07-06 16:29:01,2021-07-06 16:08:15,1528.0,4384.0,6816.0,7368.0,1399.0,3652.0,5776.0,6236.0
118,4.0,81.92928442994756,-16.558152772351175,1399.0,3652.0,5776.0,6236.0,-0.5382879439782055,2021-07-06 16:29:01,2021-07-06 16:08:15,1316.0,3834.0,6036.0,6556.0,1386.0,3618.0,5772.0,6152.0
119,4.0,81.92937374489506,-16.5581038498739,1386.0,3618.0,5772.0,6152.0,-0.575972495262138,2021-07-06 16:29:01,2021-07-06 16:08:15,1399.0,3652.0,5776.0,6236.0,1187.0,3120.0,5680.0,6372.0
120,4.0,81.92946992870841,-16.55869102444254,1187.0,3120.0,5680.0,6372.0,-0.5604785722697756,2021-07-06 16:29:01,2021-07-06 16:08:15,1386.0,3618.0,5772.0,6152.0,1189.0,3266.0,5760.0,6428.0
121,4.0,81.92955924372029,-16.558642106742482,1189.0,3266.0,5760.0,6428.0,-0.6166822692684214,2021-07-06 16:29:01,2021-07-06 16:08:15,1187.0,3120.0,5680.0,6372.0,1187.0,3194.0,5552.0,6168.0
122,4.0,81.9296485587258,-16.558593187956173,1187.0,3194.0,5552.0,6168.0,-0.6544760159209154,2021-07-06 16:29:01,2021-07-06 16:08:15,1189.0,3266.0,5760.0,6428.0,1174.0,3126.0,5556.0,6284.0
123,4.0,81.9296554267704,-16.559229301074605,1174.0,3126.0,5556.0,6284.0,-0.6996711288661648,2021-07-06 16:29:01,2021-07-06 16:08:15,1187.0,3194.0,5552.0,6168.0,1146.0,3072.0,5540.0,6152.0
124,4.0,81.9297447418466,-16.55918038815225,1146.0,3072.0,5540.0,6152.0,-0.718080176379294,2021-07-06 16:29:01,2021-07-06 16:08:15,1174.0,3126.0,5556.0,6284.0,1155.0,3026.0,5596.0,6284.0
125,4.0,81.9298340569165,-16.559131474143747,1155.0,3026.0,5596.0,6284.0,-0.7758151816585952,2021-07-06 16:29:01,2021-07-06 16:08:15,1146.0,3072.0,5540.0,6152.0,1136.0,2972.0,5504.0,6288.0
126,4.0,81.929930239274,-16.559718694104806,1136.0,2972.0,5504.0,6288.0,-0.7836771948259872,2021-07-06 16:29:01,2021-07-06 16:08:15,1155.0,3026.0,5596.0,6284.0,1140.0,2826.0,5444.0,6180.0
127,4.0,81.93001955440823,-16.559669784874615,1140.0,2826.0,5444.0,6180.0,-0.8043748532574809,2021-07-06 16:29:01,2021-07-06 16:08:15,1136.0,2972.0,5504.0,6288.0,1126.0,2772.0,5312.0,6180.0
128,4.0,81.93010886953617,-16.559620874558302,1126.0,2772.0,5312.0,6180.0,-0.8126184476037307,2021-07-06 16:29:01,2021-07-06 16:08:15,1140.0,2826.0,5444.0,6180.0,1062.0,2716.0,5164.0,5952.0
129,4.0,81.93020505120097,-16.56020812015041,1062.0,2716.0,5164.0,5952.0,-0.8238385364752296,2021-07-06 16:29:01,2021-07-06 16:08:15,1126.0,2772.0,5312.0,6180.0,1008.0,2692.0,5052.0,5720.0
130,4.0,81.93029436639326,-16.56015921461297,1008.0,2692.0,5052.0,5720.0,-0.7755743166730127,2021-07-06 16:29:01,2021-07-06 16:08:15,1062.0,2716.0,5164.0,5952.0,1120.0,2672.0,5260.0,5904.0
131,4.0,81.93038368157923,-16.560110307989437,1120.0,2672.0,5260.0,5904.0,-0.8591345018963268,2021-07-06 16:29:01,2021-07-06 16:08:15,1008.0,2692.0,5052.0,5720.0,1106.0,2812.0,5272.0,6092.0
132,4.0,81.93047986255125,-16.56069757921465,1106.0,2812.0,5272.0,6092.0,-0.8992070059510412,2021-07-06 16:29:01,2021-07-06 16:08:15,1120.0,2672.0,5260.0,5904.0,1172.0,2918.0,5552.0,6304.0
133,4.0,81.93056917780156,-16.560648677370622,1172.0,2918.0,5552.0,6304.0,-0.8739322007418157,2021-07-06 16:29:01,2021-07-06 16:08:15,1106.0,2812.0,5272.0,6092.0,1158.0,2960.0,5432.0,6140.0
134,4.0,81.93065849304558,-16.560599774440526,1158.0,2960.0,5432.0,6140.0,-0.8259754914085915,2021-07-06 16:29:01,2021-07-06 16:08:15,1172.0,2918.0,5552.0,6304.0,1128.0,2756.0,5128.0,5696.0
135,4.0,81.93075467332484,-16.561187071300886,1128.0,2756.0,5128.0,5696.0,-0.7945329104011983,2021-07-06 16:29:01,2021-07-06 16:08:15,1158.0,2960.0,5432.0,6140.0,1135.0,2862.0,5228.0,5796.0
136,4.0,81.93084398863317,-16.561138173150855,1135.0,2862.0,5228.0,5796.0,-0.7292560728357473,2021-07-06 16:29:01,2021-07-06 16:08:15,1128.0,2756.0,5128.0,5696.0,1118.0,3004.0,5440.0,6060.0
137,4.0,81.93093330393519,-16.56108927391486,1118.0,3004.0,5440.0,6060.0,-0.6895598560728081,2021-07-06 16:29:01,2021-07-06 16:08:15,1135.0,2862.0,5228.0,5796.0,1115.0,3216.0,5708.0,6444.0
138,4.0,81.93102948352158,-16.561676596412422,1115.0,3216.0,5708.0,6444.0,-0.6498298734443703,2021-07-06 16:29:01,2021-07-06 16:08:15,1118.0,3004.0,5440.0,6060.0,1170.0,3298.0,5768.0,6548.0
139,4.0,81.93111879888798,-16.56162770195703,1170.0,3298.0,5768.0,6548.0,-0.6501495688188527,2021-07-06 16:29:01,2021-07-06 16:08:15,1115.0,3216.0,5708.0,6444.0,1272.0,3578.0,5876.0,6480.0
140,4.0,81.9312149777108,-16.56221504422683,1272.0,3578.0,5876.0,6480.0,-0.4408838912104107,2021-07-06 16:29:01,2021-07-06 16:08:15,1170.0,3298.0,5768.0,6548.0,1326.0,3652.0,5952.0,6572.0
141,4.0,81.93130429314152,-16.562166154552568,1326.0,3652.0,5952.0,6572.0,-0.3609722815976859,2021-07-06 16:29:01,2021-07-06 16:08:15,1272.0,3578.0,5876.0,6480.0,1373.0,3736.0,6004.0,6580.0
142,4.0,81.93139360856588,-16.56211726379247,1373.0,3736.0,6004.0,6580.0,-0.3275372794675598,2021-07-06 16:29:01,2021-07-06 16:08:15,1326.0,3652.0,5952.0,6572.0,1509.0,4038.0,6168.0,6600.0
143,4.0,81.93148978669578,-16.562704631703063,1509.0,4038.0,6168.0,6600.0,-0.3017876800754497,2021-07-06 16:29:01,2021-07-06 16:08:15,1373.0,3736.0,6004.0,6580.0,1546.0,4120.0,6332.0,6876.0
144,5.0,81.93005242074074,-16.55315207047637,2021.0,4264.0,6192.0,6692.0,-0.5792351811468395,2021-07-06 16:29:01,2021-07-06 16:08:15,1490.0,4050.0,6148.0,6568.0,1362.0,3480.0,5744.0,6324.0
145,5.0,81.9301486116046,-16.553739235304192,1362.0,3480.0,5744.0,6324.0,-0.706180081840494,2021-07-06 16:29:01,2021-07-06 16:08:15,2021.0,4264.0,6192.0,6692.0,1313.0,2970.0,5388.0,6080.0
146,5.0,81.93023792601362,-16.553690259000174,1313.0,2970.0,5388.0,6080.0,-0.7618109827252272,2021-07-06 16:29:01,2021-07-06 16:08:15,1362.0,3480.0,5744.0,6324.0,1194.0,3004.0,5284.0,5812.0
147,5.0,81.93033411611437,-16.554277443593033,1194.0,3004.0,5284.0,5812.0,-0.7577476335658143,2021-07-06 16:29:01,2021-07-06 16:08:15,1313.0,2970.0,5388.0,6080.0,1259.0,2858.0,5236.0,5904.0
148,5.0,81.93042343058784,-16.554228472064963,1259.0,2858.0,5236.0,5904.0,-0.7626444446194013,2021-07-06 16:29:01,2021-07-06 16:08:15,1194.0,3004.0,5284.0,5812.0,1184.0,2788.0,5244.0,6044.0
149,5.0,81.93051274505491,-16.554179499449372,1184.0,2788.0,5244.0,6044.0,-0.6462279582816948,2021-07-06 16:29:01,2021-07-06 16:08:15,1259.0,2858.0,5236.0,5904.0,1222.0,3068.0,5592.0,6176.0
150,5.0,81.9306089344633,-16.554766709672336,1222.0,3068.0,5592.0,6176.0,-0.552767617314038,2021-07-06 16:29:01,2021-07-06 16:08:15,1184.0,2788.0,5244.0,6044.0,1234.0,3156.0,5512.0,6072.0
151,6.0,81.88202945889785,-16.46175900513446,2492.0,4460.0,6052.0,6260.0,-0.4172534062387862,2021-07-06 16:29:01,2021-07-06 16:08:15,1271.0,3200.0,5420.0,6124.0,1479.0,3144.0,4956.0,5456.0
152,6.0,81.88212577899955,-16.46234164797732,1479.0,3144.0,4956.0,5456.0,-0.6422360340458392,2021-07-06 16:29:01,2021-07-06 16:08:15,2492.0,4460.0,6052.0,6260.0,1232.0,2638.0,4652.0,5256.0
153,6.0,81.88221508242817,-16.462291966591756,1232.0,2638.0,4652.0,5256.0,-1.0221609349381908,2021-07-06 16:29:01,2021-07-06 16:08:15,1479.0,3144.0,4956.0,5456.0,1142.0,2532.0,4752.0,5436.0
154,6.0,81.88230438585025,-16.462242284109514,1142.0,2532.0,4752.0,5436.0,-1.225136829324611,2021-07-06 16:29:01,2021-07-06 16:08:15,1232.0,2638.0,4652.0,5256.0,1256.0,2660.0,4784.0,5436.0
155,6.0,81.88231140177585,-16.462874628933452,1256.0,2660.0,4784.0,5436.0,-1.2125347316549275,2021-07-06 16:29:01,2021-07-06 16:08:15,1142.0,2532.0,4752.0,5436.0,1121.0,2478.0,4712.0,5408.0
156,6.0,81.88240070526956,-16.46282495222002,1121.0,2478.0,4712.0,5408.0,-1.193432876114747,2021-07-06 16:29:01,2021-07-06 16:08:15,1256.0,2660.0,4784.0,5436.0,1137.0,2402.0,4628.0,5240.0
157,6.0,81.88249000875673,-16.46277527440999,1137.0,2402.0,4628.0,5240.0,-1.1333721854078085,2021-07-06 16:29:01,2021-07-06 16:08:15,1121.0,2478.0,4712.0,5408.0,1131.0,2466.0,4796.0,5512.0
158,6.0,81.8825793122374,-16.4627255955033,1131.0,2466.0,4796.0,5512.0,-0.922042709406112,2021-07-06 16:29:01,2021-07-06 16:08:15,1137.0,2402.0,4628.0,5240.0,1164.0,2558.0,4940.0,5576.0
159,6.0,81.88258632742199,-16.46335796202076,1164.0,2558.0,4940.0,5576.0,-0.887806369523166,2021-07-06 16:29:01,2021-07-06 16:08:15,1131.0,2466.0,4796.0,5512.0,1168.0,2716.0,4976.0,5632.0
160,6.0,81.88267563097426,-16.463308288883443,1168.0,2716.0,4976.0,5632.0,-0.8043897533973172,2021-07-06 16:29:01,2021-07-06 16:08:15,1164.0,2558.0,4940.0,5576.0,1167.0,2844.0,5040.0,5652.0
161,6.0,81.88276493452,-16.463258614649572,1167.0,2844.0,5040.0,5652.0,-0.6851142022156697,2021-07-06 16:29:01,2021-07-06 16:08:15,1168.0,2716.0,4976.0,5632.0,1200.0,2916.0,5080.0,5652.0
162,6.0,81.88285423805921,-16.463208939319074,1200.0,2916.0,5080.0,5652.0,-0.6378218407857276,2021-07-06 16:29:01,2021-07-06 16:08:15,1167.0,2844.0,5040.0,5652.0,1280.0,3098.0,5292.0,5712.0
163,6.0,81.88286125250275,-16.4638413275315,1280.0,3098.0,5292.0,5712.0,-0.5854383402129406,2021-07-06 16:29:01,2021-07-06 16:08:15,1200.0,2916.0,5080.0,5652.0,1313.0,3170.0,5332.0,5936.0
164,6.0,81.88295055611357,-16.463791657970887,1313.0,3170.0,5332.0,5936.0,-0.5536974761973094,2021-07-06 16:29:01,2021-07-06 16:08:15,1280.0,3098.0,5292.0,5712.0,1313.0,3326.0,5388.0,5968.0
165,6.0,81.88303985971788,-16.463741987313742,1313.0,3326.0,5388.0,5968.0,-0.5038804803588106,2021-07-06 16:29:01,2021-07-06 16:08:15,1313.0,3170.0,5332.0,5936.0,1974.0,4054.0,5892.0,6468.0
166,6.0,81.88313617701807,-16.464324725468842,1974.0,4054.0,5892.0,6468.0,-0.4956321619644421,2021-07-06 16:29:01,2021-07-06 16:08:15,1313.0,3326.0,5388.0,5968.0,1665.0,3678.0,5604.0,5936.0
167,7.0,81.90255284245109,-16.50096494592939,2166.0,4404.0,6400.0,6992.0,-0.5846377256780346,2021-07-06 16:29:01,2021-07-06 16:08:15,2622.0,4460.0,6136.0,6656.0,1419.0,3356.0,5580.0,6168.0
168,7.0,81.90264215054684,-16.500915560619525,1419.0,3356.0,5580.0,6168.0,-0.7653430478233767,2021-07-06 16:29:01,2021-07-06 16:08:15,2166.0,4404.0,6400.0,6992.0,1242.0,3032.0,5516.0,6048.0
169,7.0,81.90264910714572,-16.501549516639592,1242.0,3032.0,5516.0,6048.0,-0.8983941787896119,2021-07-06 16:29:01,2021-07-06 16:08:15,1419.0,3356.0,5580.0,6168.0,1185.0,2678.0,5008.0,5492.0
170,7.0,81.90273841531278,-16.501500137138414,1185.0,2678.0,5008.0,5492.0,-1.0396912915323209,2021-07-06 16:29:01,2021-07-06 16:08:15,1242.0,3032.0,5516.0,6048.0,1118.0,2378.0,4720.0,5404.0
171,7.0,81.90282772347337,-16.50145075654442,1118.0,2378.0,4720.0,5404.0,-1.2128061611011405,2021-07-06 16:29:01,2021-07-06 16:08:15,1185.0,2678.0,5008.0,5492.0,1117.0,2186.0,4496.0,5232.0
172,7.0,81.90292398748139,-16.50203535267583,1117.0,2186.0,4496.0,5232.0,-1.25285559023987,2021-07-06 16:29:01,2021-07-06 16:08:15,1118.0,2378.0,4720.0,5404.0,1121.0,2136.0,4428.0,5104.0
173,7.0,81.90301329570678,-16.50198597679824,1121.0,2136.0,4428.0,5104.0,-1.2804245019411822,2021-07-06 16:29:01,2021-07-06 16:08:15,1117.0,2186.0,4496.0,5232.0,1118.0,2062.0,4416.0,5052.0
174,7.0,81.90310260392573,-16.501936599827893,1118.0,2062.0,4416.0,5052.0,-1.2394946102480848,2021-07-06 16:29:01,2021-07-06 16:08:15,1121.0,2136.0,4428.0,5104.0,1112.0,2050.0,4232.0,4960.0
175,7.0,81.90319886724707,-16.502521221382494,1112.0,2050.0,4232.0,4960.0,-1.330446806145576,2021-07-06 16:29:01,2021-07-06 16:08:15,1118.0,2062.0,4416.0,5052.0,1104.0,2056.0,4400.0,5184.0
176,7.0,81.90328817553083,-16.502471849129112,1104.0,2056.0,4400.0,5184.0,-1.402552818353545,2021-07-06 16:29:01,2021-07-06 16:08:15,1112.0,2050.0,4232.0,4960.0,1098.0,2074.0,4456.0,5368.0
177,7.0,81.90337748380814,-16.502422475782993,1098.0,2074.0,4456.0,5368.0,-1.4056967347533411,2021-07-06 16:29:01,2021-07-06 16:08:15,1104.0,2056.0,4400.0,5184.0,1094.0,2080.0,4320.0,4960.0
178,7.0,81.90347374644274,-16.503007122762895,1094.0,2080.0,4320.0,4960.0,-1.365067240550399,2021-07-06 16:29:01,2021-07-06 16:08:15,1098.0,2074.0,4456.0,5368.0,1114.0,2062.0,4296.0,4944.0
179,7.0,81.90356305478487,-16.50295775413433,1114.0,2062.0,4296.0,4944.0,-1.3261051787397191,2021-07-06 16:29:01,2021-07-06 16:08:15,1094.0,2080.0,4320.0,4960.0,1138.0,2094.0,4360.0,5060.0
180,7.0,81.90365236312054,-16.502908384413075,1138.0,2094.0,4360.0,5060.0,-1.3013717353207022,2021-07-06 16:29:01,2021-07-06 16:08:15,1114.0,2062.0,4296.0,4944.0,1151.0,2188.0,4408.0,5040.0
181,7.0,81.90374862506833,-16.50349305682029,1151.0,2188.0,4408.0,5040.0,-1.240472424373685,2021-07-06 16:29:01,2021-07-06 16:08:15,1138.0,2094.0,4360.0,5060.0,1141.0,2180.0,4456.0,5060.0
182,7.0,81.90383793346881,-16.503443691817147,1141.0,2180.0,4456.0,5060.0,-1.1770224747573863,2021-07-06 16:29:01,2021-07-06 16:08:15,1151.0,2188.0,4408.0,5040.0,1123.0,2246.0,4556.0,5144.0
183,7.0,81.90392724186283,-16.503394325721395,1123.0,2246.0,4556.0,5144.0,-1.0275075956452124,2021-07-06 16:29:01,2021-07-06 16:08:15,1141.0,2180.0,4456.0,5060.0,1124.0,2542.0,4760.0,5416.0
184,8.0,82.07118994951479,-16.834994612131663,3116.0,5084.0,7056.0,7212.0,-0.3137139587017101,2021-07-06 16:29:01,2021-07-06 16:08:15,1197.0,2720.0,5052.0,5524.0,3366.0,5604.0,7060.0,7640.0
185,8.0,82.07127929632456,-16.83494790135598,3366.0,5604.0,7060.0,7640.0,-0.5267250115692298,2021-07-06 16:29:01,2021-07-06 16:08:15,3116.0,5084.0,7056.0,7212.0,1736.0,4212.0,5984.0,6516.0
186,8.0,82.07128573997853,-16.835595536241833,1736.0,4212.0,5984.0,6516.0,-0.5790866588522628,2021-07-06 16:29:01,2021-07-06 16:08:15,3366.0,5604.0,7060.0,7640.0,1775.0,3938.0,5812.0,5892.0
187,9.0,82.0538544558402,-16.794807512466413,3326.0,5020.0,6584.0,6924.0,-0.6845046900093427,2021-07-06 16:29:01,2021-07-06 16:08:15,3456.0,5376.0,6776.0,6948.0,2478.0,4624.0,6708.0,6956.0
188,9.0,82.05394379813934,-16.79476045599716,2478.0,4624.0,6708.0,6956.0,-0.755379845963326,2021-07-06 16:29:01,2021-07-06 16:08:15,3326.0,5020.0,6584.0,6924.0,3026.0,5264.0,6976.0,7376.0
189,9.0,82.05403314043275,-16.794713398466413,3026.0,5264.0,6976.0,7376.0,-0.7265946921369135,2021-07-06 16:29:01,2021-07-06 16:08:15,2478.0,4624.0,6708.0,6956.0,2514.0,4476.0,6368.0,6716.0
190,9.0,82.05403964595655,-16.79535960368258,2514.0,4476.0,6368.0,6716.0,-0.6648966557070984,2021-07-06 16:29:01,2021-07-06 16:08:15,3026.0,5264.0,6976.0,7376.0,2478.0,4540.0,6372.0,6788.0
191,9.0,82.05412898831821,-16.79531255226954,2478.0,4540.0,6372.0,6788.0,-0.7124233638294545,2021-07-06 16:29:01,2021-07-06 16:08:15,2514.0,4476.0,6368.0,6716.0,2332.0,4428.0,5916.0,6296.0
192,10.0,82.21033620782634,-17.109993121875245,1954.0,3978.0,6072.0,6912.0,-0.677314556028991,2021-07-06 16:29:01,2021-07-06 16:08:15,3496.0,5260.0,6548.0,6912.0,1162.0,2520.0,5092.0,6080.0
193,10.0,82.21043160507645,-17.110608052733156,1162.0,2520.0,5092.0,6080.0,-1.179217167810296,2021-07-06 16:29:01,2021-07-06 16:08:15,1954.0,3978.0,6072.0,6912.0,1170.0,2030.0,4696.0,5728.0
194,10.0,82.21052098155437,-17.110563638386196,1170.0,2030.0,4696.0,5728.0,-1.5278455694145343,2021-07-06 16:29:01,2021-07-06 16:08:15,1162.0,2520.0,5092.0,6080.0,1082.0,1784.0,4488.0,5652.0
195,10.0,82.21061035802721,-17.110519223016954,1082.0,1784.0,4488.0,5652.0,-1.729168286329454,2021-07-06 16:29:01,2021-07-06 16:08:15,1170.0,2030.0,4696.0,5728.0,1070.0,1710.0,4288.0,5356.0
196,10.0,82.21070575452276,-17.111134181762782,1070.0,1710.0,4288.0,5356.0,-1.7887272050395342,2021-07-06 16:29:01,2021-07-06 16:08:15,1082.0,1784.0,4488.0,5652.0,1086.0,1612.0,4180.0,5384.0
197,10.0,82.21079513105532,-17.11108977183244,1086.0,1612.0,4180.0,5384.0,-1.930215613099096,2021-07-06 16:29:01,2021-07-06 16:08:15,1070.0,1710.0,4288.0,5356.0,1085.0,1590.0,4184.0,5244.0
198,10.0,82.21088450758278,-17.111045360879846,1085.0,1590.0,4184.0,5244.0,-1.934026659977229,2021-07-06 16:29:01,2021-07-06 16:08:15,1086.0,1612.0,4180.0,5384.0,1078.0,1612.0,4172.0,5312.0
199,10.0,82.2108905267314,-17.111704752006812,1078.0,1612.0,4172.0,5312.0,-1.9128670980612743,2021-07-06 16:29:01,2021-07-06 16:08:15,1085.0,1590.0,4184.0,5244.0,1082.0,1691.0,4324.0,5528.0
200,10.0,82.21097990332366,-17.111660347515905,1082.0,1691.0,4324.0,5528.0,-1.82295511070264,2021-07-06 16:29:01,2021-07-06 16:08:15,1078.0,1612.0,4172.0,5312.0,1066.0,1814.0,4508.0,5724.0
201,10.0,82.21106927991084,-17.1116159420029,1066.0,1814.0,4508.0,5724.0,-1.675055520190558,2021-07-06 16:29:01,2021-07-06 16:08:15,1082.0,1691.0,4324.0,5528.0,1050.0,1925.0,4720.0,5864.0
202,10.0,82.21115865649294,-17.11157153546771,1050.0,1925.0,4720.0,5864.0,-1.3593099771996882,2021-07-06 16:29:01,2021-07-06 16:08:15,1066.0,1814.0,4508.0,5724.0,1045.0,2018.0,4872.0,5992.0
203,10.0,82.21116467483225,-17.112230950069208,1045.0,2018.0,4872.0,5992.0,-1.2891508482347516,2021-07-06 16:29:01,2021-07-06 16:08:15,1050.0,1925.0,4720.0,5864.0,1064.0,2108.0,5052.0,6296.0
204,10.0,82.21125405147912,-17.112186549996345,1064.0,2108.0,5052.0,6296.0,-1.2030208121834054,2021-07-06 16:29:01,2021-07-06 16:08:15,1045.0,2018.0,4872.0,5992.0,1086.0,2154.0,4996.0,5988.0
205,10.0,82.21134342812091,-17.11214214890141,1086.0,2154.0,4996.0,5988.0,-1.3066477949479232,2021-07-06 16:29:01,2021-07-06 16:08:15,1064.0,2108.0,5052.0,6296.0,1096.0,2234.0,4952.0,6044.0
206,10.0,82.21143280475765,-17.112097746784368,1096.0,2234.0,4952.0,6044.0,-1.3056598143792766,2021-07-06 16:29:01,2021-07-06 16:08:15,1086.0,2154.0,4996.0,5988.0,1083.0,2334.0,5084.0,6132.0
207,10.0,82.21143882228755,-17.112757184861994,1083.0,2334.0,5084.0,6132.0,-1.2961362589389358,2021-07-06 16:29:01,2021-07-06 16:08:15,1096.0,2234.0,4952.0,6044.0,1090.0,2440.0,5196.0,6196.0
208,11.0,82.20681035378615,-17.10940967006914,1387.0,3630.0,6296.0,7288.0,-0.6456379553878188,2021-07-06 16:29:01,2021-07-06 16:08:15,1126.0,2610.0,5416.0,6312.0,1260.0,3146.0,5964.0,6916.0
209,11.0,82.20689973015232,-17.10936526295713,1260.0,3146.0,5964.0,6916.0,-0.7313916622490682,2021-07-06 16:29:01,2021-07-06 16:08:15,1387.0,3630.0,6296.0,7288.0,1270.0,3084.0,5940.0,6860.0
210,11.0,82.20698910651336,-17.109320854823444,1270.0,3084.0,5940.0,6860.0,-0.7757703799263455,2021-07-06 16:29:01,2021-07-06 16:08:15,1260.0,3146.0,5964.0,6916.0,1237.0,2904.0,5584.0,6436.0
211,11.0,82.20699512827247,-17.10997991707368,1237.0,2904.0,5584.0,6436.0,-0.8070195660128017,2021-07-06 16:29:01,2021-07-06 16:08:15,1270.0,3084.0,5940.0,6860.0,1279.0,3002.0,5672.0,6480.0
212,11.0,82.20708450469832,-17.109935515394714,1279.0,3002.0,5672.0,6480.0,-0.7857654562997762,2021-07-06 16:29:01,2021-07-06 16:08:15,1237.0,2904.0,5584.0,6436.0,1342.0,3092.0,5756.0,6732.0
213,11.0,82.20717388111909,-17.109891112694182,1342.0,3092.0,5756.0,6732.0,-0.7494488436247422,2021-07-06 16:29:01,2021-07-06 16:08:15,1279.0,3002.0,5672.0,6480.0,1282.0,3236.0,5828.0,6840.0
214,11.0,82.20726325753476,-17.109846708972082,1282.0,3236.0,5828.0,6840.0,-0.7394372377091161,2021-07-06 16:29:01,2021-07-06 16:08:15,1342.0,3092.0,5756.0,6732.0,1316.0,3286.0,6068.0,7108.0
215,11.0,82.20726927848506,-17.11050579467359,1316.0,3286.0,6068.0,7108.0,-0.6474314533733891,2021-07-06 16:29:01,2021-07-06 16:08:15,1282.0,3236.0,5828.0,6840.0,1368.0,3318.0,6176.0,6968.0
216,11.0,82.20735865496553,-17.11046139740679,1368.0,3318.0,6176.0,6968.0,-0.6431752040977936,2021-07-06 16:29:01,2021-07-06 16:08:15,1316.0,3286.0,6068.0,7108.0,1312.0,3478.0,6084.0,7148.0
217,12.0,82.22267109193575,-17.13586645848224,1616.0,3670.0,6088.0,6768.0,-0.5668046252145318,2021-07-06 16:29:01,2021-07-06 16:08:15,1821.0,3846.0,6260.0,6884.0,1522.0,3576.0,6156.0,6960.0
218,12.0,82.22276047103186,-17.135822261833155,1522.0,3576.0,6156.0,6960.0,-0.4486482782961595,2021-07-06 16:29:01,2021-07-06 16:08:15,1616.0,3670.0,6088.0,6768.0,1437.0,3612.0,6204.0,6908.0
