"Meltpond.index","lat","lon","B08.NIR","B04.red","B03.green","B02.blue","depth_value","depth_sd","NIR.le","Red.le","Green.le","Blue.le","NIR.ri","Red.ri","Green.ri","Blue.ri","NIR.up","Red.up","Green.up","Blue.up","NIR.do","Red.do","Green.do","Blue.do","NIR.up.le","Red.up.le","Green.up.le","Blue.up.le","NIR.up.ri","Red.up.ri","Green.up.ri","Blue.up.ri","NIR.do.le","Red.do.le","Green.do.le","Blue.do.le","NIR.do.ri","Red.do.ri","Green.do.ri","Blue.do.ri","Sentinel.Time","IceSat.Time"
9,80.4457158808038,-102.883712795007,4052,5916,7511,8418,-1.00621294909038,0.23533700476513,2070,3813,6359,7689,6426,7886,8783,8968,2452,4420,6953,7758,4963,6801,8320,8754,1679,3351,6360,7496,5445,6905,8320,8680,2439,3966,6581,7675,7135,8639,9479,9433,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4458052661772,-102.883748840668,2452,4420,6953,7758,-1.0101321611149,0.23596746948648,1679,3351,6360,7496,5445,6905,8320,8680,2092,3721,6356,7312,4052,5916,7511,8418,1640,3047,5723,7108,4160,5768,7676,8287,2070,3813,6359,7689,6426,7886,8783,8968,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4457992817777,-102.884287269947,1679,3351,6360,7496,-0.981041865158318,0.228151027509276,1717,3346,6067,7357,2452,4420,6953,7758,1640,3047,5723,7108,2070,3813,6359,7689,1605,3025,5752,7000,2092,3721,6356,7312,1771,3431,6180,7470,4052,5916,7511,8418,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4458886670899,-102.884323321252,1640,3047,5723,7108,-1.04914887152799,0.232706454667157,1605,3025,5752,7000,2092,3721,6356,7312,1640,3047,5723,7108,1679,3351,6360,7496,1605,3025,5752,7000,2092,3721,6356,7312,1717,3346,6067,7357,2452,4420,6953,7758,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4459780523977,-102.884359373234,1640,3047,5723,7108,-1.23824515244525,0.23671858961377,1605,3025,5752,7000,2092,3721,6356,7312,1652,2868,5705,7042,1640,3047,5723,7108,1689,3063,6029,7145,1755,3286,5961,7158,1605,3025,5752,7000,2092,3721,6356,7312,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4460674377012,-102.884395425894,1652,2868,5705,7042,-1.31301551563657,0.234295383824123,1689,3063,6029,7145,1755,3286,5961,7158,1656,3213,6195,7541,1640,3047,5723,7108,1728,3286,6333,7601,1969,3562,6524,7432,1605,3025,5752,7000,2092,3721,6356,7312,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4461568230005,-102.884431479231,1656,3213,6195,7541,-1.23375500391328,0.223593246096863,1728,3286,6333,7601,1969,3562,6524,7432,1812,3478,6559,7930,1652,2868,5705,7042,1683,3495,6628,7617,2708,4659,7396,8142,1689,3063,6029,7145,1755,3286,5961,7158,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4462462082954,-102.884467533246,1812,3478,6559,7930,-1.22430526341088,0.237446960381626,1683,3495,6628,7617,2708,4659,7396,8142,2614,4284,6911,8299,1656,3213,6195,7541,1711,3479,6439,7433,4923,7328,9145,9586,1728,3286,6333,7601,1969,3562,6524,7432,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4463355935862,-102.884503587939,2614,4284,6911,8299,-1.19550936463685,0.230784197082847,1711,3479,6439,7433,4923,7328,9145,9586,4810,6369,8640,9578,1812,3478,6559,7930,2527,4540,7041,7897,6137,8475,9600,9473,1683,3495,6628,7617,2708,4659,7396,8142,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4463296080165,-102.885042046342,1711,3479,6439,7433,-1.16059974961013,0.2334533075719,2291,3946,6326,7328,2614,4284,6911,8299,2527,4540,7041,7897,1683,3495,6628,7617,3064,4585,6869,7926,4810,6369,8640,9578,2717,4371,6609,7593,1812,3478,6559,7930,"2021-07-07 21:50:49","2021-07-07 21:59:45"
9,80.4464189932459,-102.88507810668,2527,4540,7041,7897,-0.992756601815624,0.240553918331575,3064,4585,6869,7926,4810,6369,8640,9578,5213,7622,9271,9473,1711,3479,6439,7433,4820,6843,8224,8920,7018,8392,9641,10371,2291,3946,6326,7328,2614,4284,6911,8299,"2021-07-07 21:50:49","2021-07-07 21:59:45"
10,82.1036541247537,-17.6731978242578,1902,3994,5732,6224,-0.389969758024744,0.201796336584182,2958,5096,6644,6932,1367,2836,4796,5312,1362,2864,4848,5344,2900,5116,6468,6956,2078,4028,5680,6268,1201,2244,4156,4748,3740,5784,6932,7212,1916,3856,5588,5972,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1037435570415,-17.6731603466849,1362,2864,4848,5344,-0.348815186434673,0.214714513058935,2078,4028,5680,6268,1201,2244,4156,4748,1229,2340,4328,4876,1902,3994,5732,6224,1356,3070,5028,5572,1183,2028,3878,4640,2958,5096,6644,6932,1367,2836,4796,5312,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.103748705889,-17.6738112499025,2078,4028,5680,6268,-0.312408882821343,0.223859284011142,3440,5252,6500,6912,1362,2864,4848,5344,1356,3070,5028,5572,2958,5096,6644,6932,2478,4428,5944,6396,1229,2340,4328,4876,4006,5860,7120,7440,1902,3994,5732,6224,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.103838138232,-17.6737737787778,1356,3070,5028,5572,-0.277914256806261,0.21230784452356,2478,4428,5944,6396,1229,2340,4328,4876,1204,2534,4564,5232,2078,4028,5680,6268,1664,3576,5384,5888,1204,2172,4120,4756,3440,5252,6500,6912,1362,2864,4848,5344,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1039275705713,-17.6737363068016,1204,2534,4564,5232,-0.297571272428816,0.218760134625175,1664,3576,5384,5888,1204,2172,4120,4756,1165,2158,4168,4804,1356,3070,5028,5572,1299,2774,4740,5292,1155,1950,3962,4528,2478,4428,5944,6396,1229,2340,4328,4876,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1040170029068,-17.673698833974,1165,2158,4168,4804,-0.329654533965757,0.231080000445691,1299,2774,4740,5292,1155,1950,3962,4528,1172,2022,3908,4560,1204,2534,4564,5232,1277,2416,4344,4892,1120,1844,3714,4484,1664,3576,5384,5888,1204,2172,4120,4756,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1040221509251,-17.6743497599428,1299,2774,4740,5292,-0.358882515388701,0.240445523707326,2288,4124,5796,6180,1165,2158,4168,4804,1277,2416,4344,4892,1664,3576,5384,5888,1758,3502,5352,5736,1172,2022,3908,4560,3060,5208,6420,6864,1204,2534,4564,5232,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1041115833158,-17.6743122935639,1277,2416,4344,4892,-0.391747737485853,0.239366945266698,1758,3502,5352,5736,1172,2022,3908,4560,1189,2230,4168,4840,1299,2774,4740,5292,1382,3102,4932,5508,1103,2009,3886,4604,2288,4124,5796,6180,1165,2158,4168,4804,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1042010157027,-17.6742748263338,1189,2230,4168,4840,-0.382459366509755,0.220284684712995,1382,3102,4932,5508,1103,2009,3886,4604,1108,2048,3978,4668,1277,2416,4344,4892,1206,2538,4272,4896,1130,1960,3940,4708,1758,3502,5352,5736,1172,2022,3908,4560,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1042904480859,-17.6742373582521,1108,2048,3978,4668,-0.419905659206959,0.215789288450282,1206,2538,4272,4896,1130,1960,3940,4708,1178,1908,3872,4556,1189,2230,4168,4840,1169,2162,4000,4568,1183,1822,3858,4588,1382,3102,4932,5508,1103,2009,3886,4604,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1042955952749,-17.6748883069737,1206,2538,4272,4896,-0.413042947479322,0.219901158629282,2420,4120,5644,6116,1108,2048,3978,4668,1169,2162,4000,4568,1382,3102,4932,5508,2062,3404,4952,5432,1178,1908,3872,4556,2548,4796,6500,6780,1189,2230,4168,4840,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1043850277133,-17.6748508453415,1169,2162,4000,4568,-0.456840169994968,0.219145601544826,2062,3404,4952,5432,1178,1908,3872,4556,1128,2056,3924,4532,1206,2538,4272,4896,1408,2722,4564,5052,1160,1902,3834,4564,2420,4120,5644,6116,1108,2048,3978,4668,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1044744601479,-17.674813382858,1128,2056,3924,4532,-0.559301908838578,0.206243525186999,1408,2722,4564,5052,1160,1902,3834,4564,1141,1962,3862,4528,1169,2162,4000,4568,1100,2318,4128,4744,1126,1836,3834,4672,2062,3404,4952,5432,1178,1908,3872,4556,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1045638925787,-17.6747759195232,1141,1962,3862,4528,-0.613085338232348,0.207901756190658,1100,2318,4128,4744,1126,1836,3834,4672,1132,1802,3718,4388,1128,2056,3924,4532,1128,2050,3808,4472,1116,1751,3846,4648,1408,2722,4564,5052,1160,1902,3834,4564,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1045690389385,-17.6754268909989,1100,2318,4128,4744,-0.698631599083221,0.200674703179429,1510,3156,4964,5416,1141,1962,3862,4528,1128,2050,3808,4472,1408,2722,4564,5052,1316,2582,4392,4964,1132,1802,3718,4388,2126,3830,5576,5960,1128,2056,3924,4532,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1046584714245,-17.6753894341141,1128,2050,3808,4472,-0.755503627127327,0.208339941141161,1316,2582,4392,4964,1132,1802,3718,4388,1115,1844,3666,4312,1100,2318,4128,4744,1188,2248,4108,4784,1096,1730,3608,4284,1510,3156,4964,5416,1141,1962,3862,4528,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1047479039067,-17.6753519763781,1115,1844,3666,4312,-0.864773747496186,0.210025055905463,1188,2248,4108,4784,1096,1730,3608,4284,1132,1843,3732,4352,1128,2050,3808,4472,1159,2116,3990,4616,1107,1734,3644,4420,1316,2582,4392,4964,1132,1802,3718,4388,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1048373363853,-17.6753145177909,1132,1843,3732,4352,-0.981478974505499,0.20603757917225,1159,2116,3990,4616,1107,1734,3644,4420,1153,1799,3846,4464,1115,1844,3666,4312,1153,2002,3908,4540,1112,1702,3796,4556,1188,2248,4108,4784,1096,1730,3608,4284,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1048424819156,-17.6759655120223,1159,2116,3990,4616,-1.0550295689364,0.207902797058314,1506,2856,4684,5088,1132,1843,3732,4352,1153,2002,3908,4540,1188,2248,4108,4784,1321,2508,4288,4916,1153,1799,3846,4464,1688,3294,4984,5464,1115,1844,3666,4312,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1049319144493,-17.6759280598857,1153,2002,3908,4540,-1.16594551690218,0.216755651676988,1321,2508,4288,4916,1153,1799,3846,4464,1162,1906,3846,4584,1159,2116,3990,4616,1214,2350,4400,4920,1141,1762,3712,4452,1506,2856,4684,5088,1132,1843,3732,4352,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1050213469792,-17.6758906068979,1162,1906,3846,4584,-1.14133500839987,0.21725911717781,1214,2350,4400,4920,1141,1762,3712,4452,1150,1866,3774,4544,1153,2002,3908,4540,1155,2198,4180,4816,1100,1748,3698,4352,1321,2508,4288,4916,1153,1799,3846,4464,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1051107795054,-17.675853153059,1150,1866,3774,4544,-1.01231494914083,0.216082148498659,1155,2198,4180,4816,1100,1748,3698,4352,1121,1854,3790,4504,1162,1906,3846,4584,1087,2108,4012,4628,1091,1760,3774,4388,1214,2350,4400,4920,1141,1762,3712,4452,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1051159242063,-17.6765041700476,1155,2198,4180,4816,-0.917611330590837,0.215917271650868,1646,3026,4908,5516,1150,1866,3774,4544,1087,2108,4012,4628,1214,2350,4400,4920,1350,2692,4524,5040,1121,1854,3790,4504,1824,3534,5364,5856,1162,1906,3846,4584,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1052053567876,-17.6764667226598,1087,2108,4012,4628,-0.792288451321524,0.206155104818643,1350,2692,4524,5040,1121,1854,3790,4504,1105,2060,3952,4508,1155,2198,4180,4816,1163,2424,4284,4752,1153,1826,3918,4588,1646,3026,4908,5516,1150,1866,3774,4544,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1052947893652,-17.6764292744211,1105,2060,3952,4508,-0.850147890080077,0.201067216215853,1163,2424,4284,4752,1153,1826,3918,4588,1162,1950,3784,4432,1087,2108,4012,4628,1202,2260,4088,4640,1144,1764,3690,4368,1350,2692,4524,5040,1121,1854,3790,4504,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.105384221939,-17.6763918253312,1162,1950,3784,4432,-0.881328777839086,0.19021652557918,1202,2260,4088,4640,1144,1764,3690,4368,1109,1876,3784,4452,1105,2060,3952,4508,1174,2194,3998,4540,1106,1808,3732,4416,1163,2424,4284,4752,1153,1826,3918,4588,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1053893658104,-17.6770428650785,1202,2260,4088,4640,-0.839891626057813,0.185375241040351,1560,3100,4992,5436,1162,1950,3784,4432,1174,2194,3998,4540,1163,2424,4284,4752,1244,2614,4580,5156,1109,1876,3784,4452,2216,3836,5440,5868,1105,2060,3952,4508,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1054787984394,-17.6770054224404,1174,2194,3998,4540,-0.763100937193328,0.195962054714816,1244,2614,4580,5156,1109,1876,3784,4452,1126,1943,3888,4396,1202,2260,4088,4640,1189,2298,4276,4740,1089,1822,3792,4504,1560,3100,4992,5436,1162,1950,3784,4432,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1055682310646,-17.6769679789514,1126,1943,3888,4396,-0.650095629553341,0.213154864165012,1189,2298,4276,4740,1089,1822,3792,4504,1108,1878,3896,4484,1174,2194,3998,4540,1138,2118,3990,4480,1096,1840,3922,4640,1244,2614,4580,5156,1109,1876,3784,4452,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1056576636861,-17.6769305346114,1108,1878,3896,4484,-0.792542834545678,0.212850063855345,1138,2118,3990,4480,1096,1840,3922,4640,1104,1866,3792,4496,1126,1943,3888,4396,1138,2020,3958,4612,1116,1788,3768,4552,1189,2298,4276,4740,1089,1822,3792,4504,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1056628067279,-17.6775815971188,1138,2118,3990,4480,-0.969826812556947,0.215208919541185,1206,2450,4404,4920,1108,1878,3896,4484,1138,2020,3958,4612,1189,2298,4276,4740,1166,2238,4100,4592,1104,1866,3792,4496,1436,2942,4908,5520,1126,1943,3888,4396,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1057522394046,-17.6775441592312,1138,2020,3958,4612,-1.04765675801111,0.218306133441461,1166,2238,4100,4592,1104,1866,3792,4496,1134,2010,4054,4716,1138,2118,3990,4480,1176,2220,4096,4640,1113,1860,3818,4476,1206,2450,4404,4920,1108,1878,3896,4484,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1058416720775,-17.6775067204927,1134,2010,4054,4716,-1.07430447846146,0.219789061236444,1176,2220,4096,4640,1113,1860,3818,4476,1101,1958,3858,4620,1138,2020,3958,4612,1160,2134,3994,4628,1112,1866,3796,4528,1166,2238,4100,4592,1104,1866,3792,4496,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1059311047466,-17.6774692809033,1101,1958,3858,4620,-1.10933463788106,0.206833163295237,1160,2134,3994,4628,1112,1866,3796,4528,1086,1875,3940,4664,1134,2010,4054,4716,1112,2008,4000,4632,1123,1790,3830,4688,1176,2220,4096,4640,1113,1860,3818,4476,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1059362469588,-17.6781203661723,1160,2134,3994,4628,-1.09444089896576,0.215147647127247,1259,2490,4320,4896,1101,1958,3858,4620,1112,2008,4000,4632,1176,2220,4096,4640,1156,2230,4288,4772,1086,1875,3940,4664,1324,2708,4524,4932,1134,2010,4054,4716,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1060256796831,-17.6780829330359,1112,2008,4000,4632,-1.0959804520788,0.210017230851171,1156,2230,4288,4772,1086,1875,3940,4664,1120,1968,3964,4776,1160,2134,3994,4628,1132,2062,4050,4736,1112,1876,3846,4500,1259,2490,4320,4896,1101,1958,3858,4620,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1061151124036,-17.6780454990487,1120,1968,3964,4776,-1.14148619113337,0.200334824773063,1132,2062,4050,4736,1112,1876,3846,4500,1129,1949,4188,4860,1112,2008,4000,4632,1121,2019,4108,4776,1123,1832,3846,4516,1156,2230,4288,4772,1086,1875,3940,4664,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1062045451204,-17.6780080642106,1129,1949,4188,4860,-1.15741960090026,0.188275150385712,1121,2019,4108,4776,1123,1832,3846,4516,1131,1926,3994,4752,1120,1968,3964,4776,1132,1994,4000,4688,1121,1826,3846,4488,1132,2062,4050,4736,1112,1876,3846,4500,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.106209686503,-17.6786591722428,1121,2019,4108,4776,-1.22498446925762,0.212082958113933,1130,2278,4140,4584,1129,1949,4188,4860,1132,1994,4000,4688,1132,2062,4050,4736,1126,2206,4240,4860,1131,1926,3994,4752,1139,2424,4160,4432,1120,1968,3964,4776,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1062991192749,-17.6786217438584,1132,1994,4000,4688,-1.26417484473133,0.217484395158008,1126,2206,4240,4860,1131,1926,3994,4752,1144,1911,4040,4764,1121,2019,4108,4776,1143,2034,4104,4748,1137,1937,4140,5044,1130,2278,4140,4584,1129,1949,4188,4860,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.106388552043,-17.6785843146232,1144,1911,4040,4764,-1.2699550308239,0.207955115632761,1143,2034,4104,4748,1137,1937,4140,5044,1142,1962,4116,4716,1132,1994,4000,4688,1137,2066,4120,4896,1134,1924,4152,4956,1126,2206,4240,4860,1131,1926,3994,4752,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1064779848074,-17.6785468845372,1142,1962,4116,4716,-1.2355786542523,0.208542156453291,1137,2066,4120,4896,1134,1924,4152,4956,1152,1977,4064,4720,1144,1911,4040,4764,1146,2072,4132,4896,1146,1966,4072,4896,1143,2034,4104,4748,1137,1937,4140,5044,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1064831253602,-17.679198015334,1137,2066,4120,4896,-1.24815064599957,0.208864518141697,1160,2180,4116,4752,1142,1962,4116,4716,1146,2072,4132,4896,1143,2034,4104,4748,1193,2204,4152,4936,1152,1977,4064,4720,1144,2262,4140,4748,1144,1911,4040,4764,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1065725581798,-17.6791605917023,1146,2072,4132,4896,-1.27076907573118,0.199012259583867,1193,2204,4152,4936,1152,1977,4064,4720,1150,2016,4042,4668,1137,2066,4120,4896,1165,2226,4300,4892,1148,1938,3920,4532,1160,2180,4116,4752,1142,1962,4116,4716,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1066619909956,-17.6791231672199,1150,2016,4042,4668,-1.23608732345778,0.199155923534285,1165,2226,4300,4892,1148,1938,3920,4532,1144,2072,4042,4748,1146,2072,4132,4896,1155,2242,4172,4932,1136,2054,4108,4852,1193,2204,4152,4936,1152,1977,4064,4720,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1067514238076,-17.6790857418868,1144,2072,4042,4748,-1.21429887376522,0.202440775172862,1155,2242,4172,4932,1136,2054,4108,4852,1139,2166,4396,4872,1150,2016,4042,4668,1156,2340,4536,5232,1134,2136,4432,5164,1165,2226,4300,4892,1148,1938,3920,4532,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1067565635306,-17.6797368954497,1155,2242,4172,4932,-1.21976545453841,0.202927269367916,1134,2464,4480,5032,1144,2072,4042,4748,1156,2340,4536,5232,1165,2226,4300,4892,1176,2490,4480,5144,1139,2166,4396,4872,1161,2472,4652,5264,1150,2016,4042,4668,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1068459963978,-17.6796994765714,1156,2340,4536,5232,-1.14393503878332,0.215817451732531,1176,2490,4480,5144,1139,2166,4396,4872,1176,2452,4588,5284,1155,2242,4172,4932,1179,2620,4732,5420,1148,2236,4268,4860,1134,2464,4480,5032,1144,2072,4042,4748,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1069354292612,-17.6796620568426,1176,2452,4588,5284,-0.96890803637773,0.210254947776581,1179,2620,4732,5420,1148,2236,4268,4860,1161,2442,4660,5108,1156,2340,4536,5232,1162,2626,4648,5408,1150,2278,4424,4956,1176,2490,4480,5144,1139,2166,4396,4872,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.107030001014,-17.6802758125937,1162,2626,4648,5408,-0.817643924994209,0.180991443641765,1264,2692,4612,4920,1161,2442,4660,5108,1169,2708,4652,5280,1179,2620,4732,5420,1307,3014,4980,5392,1160,2566,4640,5188,1200,2624,4540,5104,1176,2452,4588,5284,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1071194339288,-17.6802383984696,1169,2708,4652,5280,-0.752013392765832,0.199064907623188,1307,3014,4980,5392,1160,2566,4640,5188,1412,3116,5208,5648,1162,2626,4648,5408,1698,3402,5628,6020,1247,2858,4960,5540,1264,2692,4612,4920,1161,2442,4660,5108,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1072088668399,-17.6802009834951,1412,3116,5208,5648,-0.656901222785159,0.215357071703022,1698,3402,5628,6020,1247,2858,4960,5540,1746,3770,5408,5900,1169,2708,4652,5280,2312,4228,6216,6644,1423,3404,5264,5560,1307,3014,4980,5392,1160,2566,4640,5188,"2021-07-10 16:09:01","2021-07-10 15:59:56"
10,82.1073034378104,-17.6808147667697,2312,4228,6216,6644,-0.657730247194119,0.208663242276958,2742,4632,6380,6848,1746,3770,5408,5900,2936,5080,6688,6848,1698,3402,5628,6020,3242,5156,6572,7020,2158,4228,5964,6228,2330,4038,5708,6444,1412,3116,5208,5648,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9622344074427,-16.9693860586782,1241,3446,5764,6324,-0.513436849136853,0.172983425520066,1469,3876,6084,6616,1210,3326,5624,6260,1198,3304,5588,6196,1344,3676,5896,6328,1262,3522,5804,6456,1170,3190,5504,6216,2030,4264,6080,6724,1314,3436,5740,6308,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9623237697397,-16.9693414732481,1198,3304,5588,6196,-0.489438201091664,0.152609424913453,1262,3522,5804,6456,1170,3190,5504,6216,1176,3040,5420,6140,1241,3446,5764,6324,1192,3132,5492,6156,1154,2940,5356,6024,1469,3876,6084,6616,1210,3326,5624,6260,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.962330004195,-16.9699804940172,1262,3522,5804,6456,-0.553749367365558,0.160921919349431,1297,3564,5936,6540,1198,3304,5588,6196,1192,3132,5492,6156,1469,3876,6084,6616,1212,3258,5596,6184,1176,3040,5420,6140,1711,4192,6128,6796,1241,3446,5764,6324,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9624193665569,-16.9699359146146,1192,3132,5492,6156,-0.640695214402031,0.16842475751941,1212,3258,5596,6184,1176,3040,5420,6140,1150,2836,5292,5976,1262,3522,5804,6456,1135,2926,5284,5948,1146,2792,5252,6036,1297,3564,5936,6540,1198,3304,5588,6196,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9625087289135,-16.9698913342176,1150,2836,5292,5976,-0.991668210129232,0.207685214660014,1135,2926,5284,5948,1146,2792,5252,6036,1120,2628,5104,5832,1192,3132,5492,6156,1119,2676,5096,5764,1114,2606,5116,5936,1212,3258,5596,6184,1176,3040,5420,6140,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9625980912648,-16.969846752826,1120,2628,5104,5832,-1.19312875183109,0.200160258493372,1119,2676,5096,5764,1114,2606,5116,5936,1099,2494,4840,5576,1150,2836,5292,5976,1098,2546,4992,5728,1093,2460,4768,5520,1135,2926,5284,5948,1146,2792,5252,6036,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.962604324944,-16.9704857956562,1119,2676,5096,5764,-1.18911395234677,0.182215929357649,1106,2744,5004,5652,1120,2628,5104,5832,1098,2546,4992,5728,1135,2926,5284,5948,1092,2572,4980,5608,1099,2494,4840,5576,1141,2986,5320,6040,1150,2836,5292,5976,"2021-07-10 16:09:01","2021-07-10 15:59:56"
12,81.9626936873602,-16.9704412202926,1098,2546,4992,5728,-1.1646639025545,0.178522550118639,1092,2572,4980,5608,1099,2494,4840,5576,1086,2434,4864,5668,1119,2676,5096,5764,1084,2464,4940,5696,1092,2370,4772,5484,1106,2744,5004,5652,1120,2628,5104,5832,"2021-07-10 16:09:01","2021-07-10 15:59:56"
